REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,MANHATTAN,99.6,239,http://data.schoolbook.org/school/119-repertory-company-high-school-for-theatre-arts,02M531,,,
RESEARCH AND SERVICE HIGH SCHOOL,BROOKLYN,100,80,http://data.schoolbook.org/school/4248-research-and-service-high-school,16K669,,,
RESURRECTION ASCENSION SCHOOL,QUEENS,97.8,,,,,,3.424E+11
REVEALED WORD CHRISTIAN SCHOOL,QUEENS,100,,,,,,3.42901E+11
RICHARD R. GREEN HIGH SCHOOL OF TEACHING,MANHATTAN,99.4,498,http://data.schoolbook.org/school/130-richard-r-green-high-school-of-teaching,02M580,,,
RICHMOND HILL HIGH SCHOOL,QUEENS,97,1906,http://data.schoolbook.org/school/1272-richmond-hill-high-school,27Q475,51,,
RICHMONDTOWN PREP SCHOOL,STATEN ISLAND,100,,,,,,3.53101E+11
RIVER EAST ELEMENTARY,MANHATTAN,99.1,222,http://data.schoolbook.org/school/190-river-east-elementary,04M037,,,
RIVERDALE AVENUE COMMUNITY SCHOOL,BROOKLYN,98.6,296,http://data.schoolbook.org/school/4186-riverdale-avenue-community-school,23K446,,,
RIVERDALE AVENUE MIDDLE SCHOOL,BROOKLYN,92.1,89,http://data.schoolbook.org/school/4264-riverdale-avenue-middle-school,23K668,,,
RIVERDALE COUNTRY SCHOOL,BRONX,99.4,,,,,,3.21001E+11
RIVERDALE/KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / HIGH SCHOOL 141),BRONX,97.3,1344,http://data.schoolbook.org/school/488-riverdale-kingsbridge-academy-middle-school-high-school-141,10X141,27,,
RIVERSIDE CHURCH WEEK DAY SCHOOL,MANHATTAN,83.3,,,,,,3.10501E+11
ROBERT E. PEARY SCHOOL,QUEENS,95.9,532,http://data.schoolbook.org/school/1530-robert-e-peary-school,75Q075,15,,
ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,QUEENS,98.2,651,http://data.schoolbook.org/school/1183-robert-f-kennedy-community-high-school,25Q670,,,
"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",QUEENS,99.7,577,http://data.schoolbook.org/school/1137-robert-f-wagner-jr-secondary-school-for-arts-and-technology,24Q560,,,
ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,QUEENS,99.3,582,http://data.schoolbook.org/school/1261-robert-h-goddard-high-school-of-communication-arts-and-technology,27Q308,,,
ROBERT LOUIS STEVENSON SCHOOL,MANHATTAN,98.3,,,,,,3.10301E+11
ROCKAWAY COLLEGIATE HIGH SCHOOL,QUEENS,96.9,355,http://data.schoolbook.org/school/3495-rockaway-collegiate-high-school,27Q351,,,
ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,QUEENS,98.8,328,http://data.schoolbook.org/school/1267-rockaway-park-high-school-for-environmental-sustainability,27Q324,,,
RODEPH SHOLOM DAY SCHOOL,MANHATTAN,99.6,,,,,,3.103E+11
RONALD EDMONDS LEARNING CENTER II,BROOKLYN,100,144,http://data.schoolbook.org/school/843-ronald-edmonds-learning-center-ii,17K484,,,
ROSEDALE CHILD DEVELOPMENT CENTER,QUEENS,100,,,,,,3.42901E+11
RUDOLF STEINER SCHOOL,MANHATTAN,75.7,,,,,,3.10201E+11
S.D.A. SCH-JACKSON HEIGHTS,QUEENS,100,,,,,,3.424E+11
SACRED HEART OF JESUS SCHOOL,MANHATTAN,100,,,,,,3.102E+11
SACRED HEART PRIMARY DIVISION,BRONX,92.5,,,,,,3.209E+11
SACRED HEART SCHOOL,QUEENS,96.7,,,,,,3.424E+11
SACRED HEART SCHOOL,QUEENS,97.7,,,,,,3.426E+11
SACRED HEART SCHOOL,QUEENS,83.8,,,,,,3.429E+11
SACRED HEART SCHOOL,STATEN ISLAND,100,,,,,,3.531E+11
SAINT ANN'S SCHOOL,BROOKLYN,98,,,,,,3.31301E+11
SAINT MARY CHURCH CHRISTIAN ACADEMY,QUEENS,100,,,,,,3.42701E+11
SAINT SAVIOUR CATHOLIC ACADEMY,BROOKLYN,99.3,,,,,,3.315E+11
SALANTER AKIBA RIVERDALE SCHOOL,BRONX,95.9,,,,,,3.21E+11
SALVE REGINA CATHOLIC ACADEMY,BROOKLYN,99.8,,,,,,3.319E+11
SAMARA COMMUNITY SCHOOL,BRONX,98.5,68,http://data.schoolbook.org/school/4244-samara-community-school,12X458,,,
SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BRONX,96.9,32,http://data.schoolbook.org/school/339-samuel-gompers-career-and-technical-education-high-school,07X655,,,
SANTA MARIA SCHOOL,BRONX,97.5,,,,,,3.211E+11
SAR HIGH SCHOOL,BRONX,99.4,,,,,,3.21E+11
SARAH DABAH GIRLS SCHOOLS,BROOKLYN,84,,,,,,3.322E+11
SATELLITE ACADEMY HIGH SCHOOL,MANHATTAN,98.2,110,http://data.schoolbook.org/school/128-satellite-academy-high-school,02M570,,,
SATELLITE EAST MIDDLE SCHOOL,BROOKLYN,95.6,114,http://data.schoolbook.org/school/674-satellite-east-middle-school,13K301,,,
SATELLITE WEST MIDDLE SCHOOL,BROOKLYN,100,104,http://data.schoolbook.org/school/677-satellite-west-middle-school,13K313,,,
SCHOLAR SKILLS CHRISTIAN ACADEMY,BROOKLYN,100,,,,,,3.32201E+11
SCHOLARS' ACADEMY,QUEENS,99.6,1287,http://data.schoolbook.org/school/1266-scholars-academy,27Q323,,,
SCHOOL @ COLUMBIA UNIVERSITY,MANHATTAN,99,,,,,,3.10301E+11
SCHOOL FOR DEMOCRACY AND LEADERSHIP,BROOKLYN,91.3,277,http://data.schoolbook.org/school/848-school-for-democracy-and-leadership,17K533,24,,
SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,BRONX,96.1,562,http://data.schoolbook.org/school/523-school-for-environmental-citizenship,10X386,16,,
SCHOOL FOR EXCELLENCE,BRONX,96.4,329,http://data.schoolbook.org/school/450-school-for-excellence,09X404,,,
SCHOOL FOR GLOBAL LEADERS,MANHATTAN,94.9,235,http://data.schoolbook.org/school/22-school-for-global-leaders,01M378,10,,
SCHOOL FOR INTERNATIONAL STUDIES,BROOKLYN,97.1,421,http://data.schoolbook.org/school/776-school-for-international-studies,15K497,,,
SCHOOL FOR LANGUAGE AND COMMUNICATION DEVELOPMENT,QUEENS,95.2,,,,,,3.42801E+11
SCHOOL FOR LEGAL STUDIES,BROOKLYN,95.7,516,http://data.schoolbook.org/school/730-school-for-legal-studies,14K477,19,,
SCHOOL FOR TOURISM AND HOSPITALITY,BRONX,98.3,233,http://data.schoolbook.org/school/4168-school-for-tourism-and-hospitality,08X559,,,
SCHOOL FOR YOUNG PERFORMERS,MANHATTAN,75,,,,,,3.10201E+11
"SCHOOL OF BUSINESS, FINANCE AND ENTREPRENEURSHIP",BROOKLYN,97.5,79,http://data.schoolbook.org/school/801-school-of-business-finance-and-entrepreneurship,16K385,,,
SCHOOL OF DIPLOMACY,BRONX,97.5,236,http://data.schoolbook.org/school/589-school-of-diplomacy,11X370,,,
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",BROOKLYN,99.7,332,http://data.schoolbook.org/school/985-ps-971,20K971,,,
SCHOOL OF PERFORMING ARTS,BRONX,90.1,342,http://data.schoolbook.org/school/623-school-of-performing-arts,12X217,24,,
SCHOOL OF SCIENCE & TECHNOLOGY,BROOKLYN,98.6,905,http://data.schoolbook.org/school/1033-school-of-science-technology,22K152,,,
SCHOOL OF THE FUTURE BROOKLYN,BROOKLYN,100,102,http://data.schoolbook.org/school/4257-school-of-the-future-brooklyn,19K663,,,
SCHOOL OF THE FUTURE HIGH SCHOOL,MANHATTAN,99.3,687,http://data.schoolbook.org/school/94-school-of-the-future-high-school,02M413,,,
SCHUYLERVILLE PREPARATORY HIGH SCHOOL,BRONX,97.1,174,http://data.schoolbook.org/school/4229-schuylerville-preparatory-high-school,08X348,,,
SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,BRONX,98.4,450,http://data.schoolbook.org/school/456-science-and-technology-academy-a-mott-hall-school,09X454,,,
"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",BROOKLYN,99.4,488,http://data.schoolbook.org/school/681-science-skills-center-high-school-for-science-technology-and-the-creative-arts,13K419,,,
"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS",BROOKLYN,95.2,504,http://data.schoolbook.org/school/851-science-technology-and-research-early-college-high-school-at-erasmus,17K543,16,,
SCO FAMILY OF SERVICES-THE CHRISTOPHER SCHOOL,BRONX,100,,,,,,3.22801E+11
SECONDARY SCHOOL FOR JOURNALISM,BROOKLYN,97.2,248,http://data.schoolbook.org/school/774-secondary-school-for-journalism,15K463,,,
SECONDARY SCHOOL FOR LAW,BROOKLYN,99.1,323,http://data.schoolbook.org/school/773-secondary-school-for-law,15K462,,,
SHA'AREI ZION OHEL BRACHA,QUEENS,98.6,,,,,,3.428E+11
SHAAR HATORAH H S,QUEENS,100,,,,,,3.427E+11
SHAARE TORAH (BOYS ELEM & HS),BROOKLYN,97.8,,,,,,3.321E+11
SHAARE TORAH GIRLS ELEMENTARY SCHOOL & PRE-SCHOOL,BROOKLYN,99.2,,,,,,3.315E+11
SHALSHELES BAIS YAAKOV,BROOKLYN,100,,,,,,3.32E+11
SHEEPSHEAD BAY HIGH SCHOOL,BROOKLYN,99.7,316,http://data.schoolbook.org/school/1061-sheepshead-bay-high-school,22K495,,,
SHEMA KOLAINU - HEAR OUR VOICES,BROOKLYN,73.3,,,,,,3.315E+11
SHERIDAN ACADEMY FOR YOUNG LEADERS,BRONX,96.2,610,http://data.schoolbook.org/school/457-sheridan-academy-for-young-leaders,09X457,12,,
SHEVACH H.S.,QUEENS,100,,,,,,3.425E+11
SHIELD INSTITUTE FLUSHING,QUEENS,95.5,,,,,,3.42501E+11
SHULAMITH ELEMENTARY SCHOOL FOR GIRLS,BROOKLYN,98.2,,,,,,3.321E+11
SHULAMITH H.S. FOR GIRLS,BROOKLYN,92.2,,,,,,3.321E+11
SIACH YITZCHOK,QUEENS,98.3,,,,,,3.427E+11
SINAI ACADEMIC CENTER,BROOKLYN,100,,,,,,3.32E+11
SISTER CLARA MUHAMMED ELEMENTARY SCHOOL,MANHATTAN,100,,,,,,3.10301E+11
SIXTH AVENUE ELEMENTARY SCHOOL,NEW YORK,94,84,http://data.schoolbook.org/school/4219-sixth-avenue-elementary-school,02M340,,,
SMILES AROUND US ACADEMY,STATEN ISLAND,100,,,,,,3.53101E+11
SMITH SCHOOL (THE),MANHATTAN,100,,,,,,3.10301E+11
SOLOMON SCHECHTER SCH-QUEENS,QUEENS,99.4,,,,,,3.425E+11
SOLOMON SCHECHTER SCHOOL OF MANHATTAN,MANHATTAN,97.9,,,,,,3.103E+11
SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,BRONX,98.6,355,http://data.schoolbook.org/school/385-soundview-academy-for-culture-and-scholarship,08X448,,,
SOUTH BRONX ACADEMY FOR APPLIED MEDIA,BRONX,95.1,344,http://data.schoolbook.org/school/320-south-bronx-academy-for-applied-media,07X296,15,,
SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,BRONX,98.4,622,http://data.schoolbook.org/school/316-south-bronx-preparatory-a-college-board-school,07X221,,,
SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,BROOKLYN,97,67,http://data.schoolbook.org/school/784-south-brooklyn-community-high-school,15K698,,,
SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,STATEN ISLAND,98.3,459,http://data.schoolbook.org/school/1540-south-richmond-high-school-isps-25,75R025,,,
SPACE SHUTTLE COLUMBIA SCHOOL,STATEN ISLAND,99,805,http://data.schoolbook.org/school/1452-space-shuttle-columbia-school,31R058,,,
SPECIAL MUSIC SCHOOL,MANHATTAN,90,230,http://data.schoolbook.org/school/184-special-music-school,03M859,,,
SPENCE SCHOOL,MANHATTAN,99.4,,,,,,3.10201E+11
SPRING CREEK COMMUNITY SCHOOL,BROOKLYN,97.4,233,http://data.schoolbook.org/school/4184-spring-creek-community-school,19K422,,,
SPRUCE STREET SCHOOL,MANHATTAN,94.4,425,http://data.schoolbook.org/school/87-spruce-street-school,02M397,18,,
SS HILDA & HUGH SCHOOL,MANHATTAN,99.3,,,,,,3.10301E+11
SS JOACHIM & ANNE SCHOOL,QUEENS,94.7,,,,,,3.429E+11
SS JOSEPH & THOMAS SCHOOL,STATEN ISLAND,99.3,,,,,,3.531E+11
SS PETER & PAUL SCHOOL,BRONX,93.4,,,,,,3.207E+11
SS PHILIP & JAMES SCHOOL,BRONX,100,,,,,,3.211E+11
ST ADALBERT SCHOOL,QUEENS,94.7,,,,,,3.424E+11
ST ADALBERT SCHOOL,STATEN ISLAND,99.1,,,,,,3.531E+11
ST AGATHA SCHOOL,BROOKLYN,82.9,,,,,,3.315E+11
ST AGNES ACADEMIC H S,QUEENS,100,,,,,,3.425E+11
ST ALOYSIUS SCHOOL,MANHATTAN,97.4,,,,,,3.105E+11
ST ANDREW AVELLINO SCHOOL,QUEENS,100,,,,,,3.425E+11
ST ANGELA MERICI SCHOOL,BRONX,100,,,,,,3.209E+11
ST ANN ELEM SCHOOL,BRONX,100,,,,,,3.21E+11
ST ANN SCHOOL,MANHATTAN,99.1,,,,,,3.104E+11
ST ANN SCHOOL,STATEN ISLAND,98.8,,,,,,3.531E+11
ST ANSELM SCHOOL,BRONX,100,,,,,,3.207E+11
ST ANSELM SCHOOL,BROOKLYN,99.6,,,,,,3.32E+11
ST ATHANASIUS SCHOOL,BRONX,100,,,,,,3.208E+11
ST ATHANASIUS SCHOOL,BROOKLYN,95.7,,,,,,3.321E+11
ST BARNABAS ELEM SCHOOL,BRONX,98.8,,,,,,3.211E+11
ST BARNABAS H S,BRONX,100,,,,,,3.211E+11
ST BARTHOLOMEW SCHOOL,QUEENS,100,,,,,,3.424E+11
ST BENEDICT SCHOOL,BRONX,99.3,,,,,,3.208E+11
ST BERNADETTE SCHOOL,BROOKLYN,99.1,,,,,,3.32E+11
ST BERNARD SCHOOL,BROOKLYN,97.6,,,,,,3.322E+11
ST BERNARDS SCHOOL,MANHATTAN,99.4,,,,,,3.10401E+11
ST BRENDAN SCHOOL,BRONX,92.9,,,,,,3.21E+11
ST BRIGID CATHOLIC ACADEMY,BROOKLYN,98.6,,,,,,3.332E+11
ST BRIGID SCHOOL,MANHATTAN,100,,,,,,3.101E+11
ST CAMILLUS SCHOOL,QUEENS,100,,,,,,3.427E+11
ST CATHERINE ACADEMY HIGH SCHOOL,BRONX,99.8,,,,,,3.211E+11
ST CHARLES BORROMEO SCHOOL,MANHATTAN,100,,,,,,3.105E+11
ST CHARLES SCHOOL,STATEN ISLAND,99.4,,,,,,3.531E+11
ST CHRISTOPHER SCHOOL,STATEN ISLAND,100,,,,,,3.531E+11
ST CLARE SCHOOL,BRONX,96.3,,,,,,3.211E+11
ST CLARE SCHOOL,QUEENS,89.5,,,,,,3.429E+11
ST CLARE SCHOOL,STATEN ISLAND,99,,,,,,3.531E+11
ST DAVIDS SCHOOL,MANHATTAN,99.5,,,,,,3.10201E+11
ST DEMETRIOS GREEK AMERICAN SCHOOL,QUEENS,99.6,,,,,,3.43001E+11
ST EDMUND ELEM SCHOOL,BROOKLYN,100,,,,,,3.322E+11
ST EDMUND H S,BROOKLYN,98.9,,,,,,3.322E+11
ST ELIZABETH SCHOOL,MANHATTAN,100,,,,,,3.106E+11
ST ELIZABETH SCHOOL,QUEENS,96.4,,,,,,3.427E+11
ST EPHREM SCHOOL,BROOKLYN,97,,,,,,3.32E+11
ST FRANCES CABRINI SCHOOL,BROOKLYN,94.8,,,,,,3.332E+11
ST FRANCES DE CHANTAL SCHOOL,BRONX,98.8,,,,,,3.208E+11
ST FRANCIS DE SALES SCH-DEAF,BROOKLYN,100,,,,,,3.31701E+11
ST FRANCIS DE SALES SCHOOL,QUEENS,98.6,,,,,,3.427E+11
ST FRANCIS OF ASSISI CATHOLIC ACADEMY,BROOKLYN,97.5,,,,,,3.317E+11
ST FRANCIS OF ASSISI SCHOOL,BRONX,98.4,,,,,,3.211E+11
ST FRANCIS OF ASSISI SCHOOL,QUEENS,97.1,,,,,,3.43E+11
ST FRANCIS PREPARATORY SCHOOL,QUEENS,99.6,,,,,,3.426E+11
ST FRANCIS XAVIER SCHOOL,BRONX,100,,,,,,3.211E+11
ST FRANCIS XAVIER SCHOOL,BROOKLYN,99.3,,,,,,3.315E+11
ST GABRIEL SCHOOL,BRONX,100,,,,,,3.21E+11
ST GEORGE ACADEMY,MANHATTAN,100,,,,,,3.101E+11
ST GREGORY THE GREAT,BROOKLYN,94.5,,,,,,3.317E+11
ST GREGORY THE GREAT SCHOOL,MANHATTAN,99.4,,,,,,3.103E+11
ST GREGORY THE GREAT SCHOOL,QUEENS,97.9,,,,,,3.426E+11
ST HELEN SCHOOL,QUEENS,100,,,,,,3.427E+11
ST HELENA SCHOOL,BRONX,94.8,,,,,,3.211E+11
ST IGNATIUS LOYOLA SCHOOL,MANHATTAN,99.4,,,,,,3.102E+11
ST JEAN BAPTISTE H S,MANHATTAN,99.7,,,,,,3.102E+11
ST JEROME SCHOOL,BROOKLYN,94.7,,,,,,3.322E+11
ST JOAN OF ARC SCHOOL,QUEENS,99.4,,,,,,3.43E+11
ST JOHN CHRYSOSTOM SCHOOL,BRONX,100,,,,,,3.212E+11
ST JOHN LUTHERAN SCHOOL,STATEN ISLAND,97.4,,,,,,3.531E+11
ST JOHN SCHOOL,BRONX,99.1,,,,,,3.21E+11
ST JOHN VILLA ACAD H S,STATEN ISLAND,97,,,,,,3.531E+11
ST JOHN VILLA ACADEMY ELEM,STATEN ISLAND,69.1,,,,,,3.531E+11
ST JOHNS PREP SCHOOL,QUEENS,99.9,,,,,,3.43E+11
ST JOSEPH BY THE SEA H S,STATEN ISLAND,99.9,,,,,,3.531E+11
ST JOSEPH H S,BROOKLYN,96.4,,,,,,3.313E+11
ST JOSEPH HILL ACADEMY H S,STATEN ISLAND,100,,,,,,3.531E+11
ST JOSEPH HILL ACADEMY-ELEM,STATEN ISLAND,99.8,,,,,,3.531E+11
ST JOSEPH SCHOOL,BRONX,98.7,,,,,,3.209E+11
ST JOSEPH SCHOOL,QUEENS,96.9,,,,,,3.43E+11
ST JOSEPH SCHOOL FOR THE DEAF,BRONX,100,,,,,,3.208E+11
ST JOSEPH THE WORKER CATHOLIC ACADEMY,BROOKLYN,98,,,,,,3.315E+11
ST JOSEPH'S SCHOOL-YORKVILLE,MANHATTAN,98.8,,,,,,3.102E+11
ST KEVIN SCHOOL,QUEENS,100,,,,,,3.425E+11
ST LEO SCHOOL,QUEENS,98.4,,,,,,3.424E+11
ST LUCY SCHOOL,BRONX,100,,,,,,3.211E+11
ST LUKE SCHOOL,BRONX,100,,,,,,3.207E+11
ST LUKES SCHOOL,MANHATTAN,98.6,,,,,,3.10201E+11
ST LUKES SCHOOL,QUEENS,97.4,,,,,,3.425E+11
ST MARGARET MARY SCHOOL,BRONX,100,,,,,,3.209E+11
ST MARGARET OF CORTONA SCHOOL,BRONX,100,,,,,,3.21E+11
ST MARGARET SCHOOL,QUEENS,98.8,,,,,,3.424E+11
ST MARK SCHOOL,BROOKLYN,98.2,,,,,,3.322E+11
ST MARK THE EVANGELIST SCHOOL,MANHATTAN,91.3,,,,,,3.105E+11
ST MARKS DAY SCHOOL,BROOKLYN,97,,,,,,3.31701E+11
ST MARY GATE OF HEAVEN SCHOOL,QUEENS,99.3,,,,,,3.427E+11
ST MARY MOTHER OF JESUS SCHOOL-ST. FRANCES CABRINI,BROOKLYN,98.9,,,,,,3.321E+11
ST MARY SCHOOL,BRONX,100,,,,,,3.211E+11
ST MATTHIAS,QUEENS,99.7,,,,,,3.424E+11
ST MELS SCHOOL,QUEENS,99.6,,,,,,3.425E+11
ST NICHOLAS OF TOLENTINE ES,BRONX,100,,,,,,3.21E+11
ST NICHOLAS-TOLENTINE SCHOOL,QUEENS,100,,,,,,3.428E+11
ST PANCRAS SCHOOL,QUEENS,98.8,,,,,,3.424E+11
ST PATRICK CATHOLIC ACADEMY,BROOKLYN,100,,,,,,3.32E+11
ST PATRICK SCHOOL,STATEN ISLAND,99.1,,,,,,3.531E+11
ST PAUL SCHOOL,MANHATTAN,97.8,,,,,,3.104E+11
ST PETER'S PRE-K & ELEMENTARY SCHOOL,BROOKLYN,100,,,,,,3.319E+11
ST PETERS ELEM SCHOOL,STATEN ISLAND,93.5,,,,,,3.531E+11
ST PETERS H S-BOYS,STATEN ISLAND,96,,,,,,3.531E+11
ST PHILIP NERI SCHOOL,BRONX,89.9,,,,,,3.21E+11
ST RAYMOND ACADEMY-GIRLS,BRONX,100,,,,,,3.211E+11
ST RAYMOND H S-BOYS,BRONX,99.6,,,,,,3.211E+11
ST RAYMOND SCHOOL,BRONX,99.7,,,,,,3.211E+11
ST RITA SCHOOL,STATEN ISLAND,96,,,,,,3.531E+11
ST ROSE OF LIMA SCHOOL,MANHATTAN,99,,,,,,3.106E+11
ST ROSE OF LIMA SCHOOL,QUEENS,99.7,,,,,,3.427E+11
ST SAVIOUR H S,BROOKLYN,99.5,,,,,,3.315E+11
ST SEBASTIAN SCHOOL,QUEENS,99.7,,,,,,3.43E+11
ST SIMON STOCK ELEM SCHOOL,BRONX,94.8,,,,,,3.21E+11
ST SPYRIDON PAROCHIAL SCHOOL,MANHATTAN,98.6,,,,,,3.10601E+11
ST STANISLAUS KOSTKA SCHOOL,BROOKLYN,91.3,,,,,,3.314E+11
ST STANISLAUS KOSTKA SCHOOL,QUEENS,100,,,,,,3.424E+11
ST STEPHEN OF HUNGARY SCHOOL,MANHATTAN,100,,,,,,3.102E+11
ST TERESA SCHOOL,STATEN ISLAND,98.1,,,,,,3.531E+11
ST THERESA SCHOOL,BRONX,87.7,,,,,,3.208E+11
ST THERESE-ST CATHERINE CATHOLIC ACADEMY,BROOKLYN,95,,,,,,3.318E+11
ST THOMAS APOSTLE SCHOOL,QUEENS,98.1,,,,,,3.427E+11
ST THOMAS AQUINAS SCHOOL,BRONX,100,,,,,,3.212E+11
ST VINCENT FERRER H S,MANHATTAN,100,,,,,,3.102E+11
STARS & KNIGHTS DAY SCHOOL,BROOKLYN,96.2,,,,,,3.31701E+11
STATEN ISLAND ACADEMY,STATEN ISLAND,95.7,,,,,,3.53101E+11
STATEN ISLAND MONTESSORI SCHOOL,STATEN ISLAND,100,,,,,,3.53101E+11
STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,STATEN ISLAND,99.6,853,http://data.schoolbook.org/school/1471-staten-island-school-of-civic-leadership,31R861,,,
STATEN ISLAND TECHNICAL HIGH SCHOOL,STATEN ISLAND,99.9,1245,http://data.schoolbook.org/school/1470-staten-island-technical-high-school,31R605,,,
STEM INSTITUTE OF MANHATTAN,MANHATTAN,95,100,http://data.schoolbook.org/school/157-ps-241-family-academy,03M241,,,
STEP-SPECIAL TORAH EDUC PROG,BROOKLYN,100,,,,,,3.322E+11
STEPHEN GAYNOR SCHOOL,MANHATTAN,99.1,,,,,,3.10301E+11
STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,MANHATTAN,98.9,190,http://data.schoolbook.org/school/4214-stephen-t-mather-building-arts-craftsmanship-high-school,02M139,,,,
STEPPING STONE OF SOUTHEASTERN QUEEN,QUEENS,100,,,,,,3.42901E+11,
STEPS ELEMENTARY INC,BROOKLYN,100,,,,,,3.31801E+11,
STERLING SCHOOL (THE),BROOKLYN,100,,,,,,3.31501E+11,
STILLWELL AVENUE PRE & NUR SCHOOL,BROOKLYN,100,,,,,,3.31801E+11,
STUYVESANT HIGH SCHOOL,MANHATTAN,99.6,3269,http://data.schoolbook.org/school/113-stuyvesant-high-school,02M475,,,,
SUCCESS ACADEMY BED-STUY 1,BROOKLYN,99.2,387,,,,,3.31401E+11,TRUE
SUCCESS ACADEMY BED-STUY 2-CHARTER SCHOOL,BROOKLYN,99.1,,,,,,3.31301E+11,
SUCCESS ACADEMY BRONX 1,BRONX,99.8,457,,,,,3.20701E+11,TRUE
SUCCESS ACADEMY BRONX 2-CHARTER SCHOOL,BRONX,99.6,471,,,,,3.20901E+11,TRUE
SUCCESS ACADEMY BRONX 3-CHARTER SCHOOL,BRONX,99.5,207,,,,,3.20801E+11,TRUE
SUCCESS ACADEMY COBBLE HILL-CHARTER SCHOOL,BROOKLYN,98.7,,,,,,3.31301E+11,
SUCCESS ACADEMY CROWN HEIGHTS-CHARTER SCHOOL,BROOKLYN,98.6,147,,,,,3.31701E+11,TRUE
SUCCESS ACADEMY FORT GREENE-CHARTER SCHOOL,BROOKLYN,96.9,138,,,,,3.31301E+11,TRUE
SUCCESS ACADEMY HARLEM 1,MANHATTAN,99.5,896,,,,,3.10301E+11,TRUE
SUCCESS ACADEMY HARLEM 2-CHARTER SCHOOL,MANHATTAN,99.7,745,,,,,3.10501E+11,TRUE
SUCCESS ACADEMY HARLEM 3-CHARTER SCHOOL,MANHATTAN,99.6,665,,,,,3.10401E+11,TRUE
SUCCESS ACADEMY HARLEM 4-CHARTER SCHOOL,MANHATTAN,99.3,561,,,,,3.10301E+11,TRUE
SUCCESS ACADEMY HARLEM 5-CHARTER SCHOOL,MANHATTAN,99.2,432,,,,,3.10501E+11,TRUE
SUCCESS ACADEMY HELL'S KITCHEN-CHARTER SCHOOL,MANHATTAN,97.8,141,,,,,3.10201E+11,TRUE
SUCCESS ACADEMY PROSPECT HEIGHTS-CHARTER SCHOOL,BROOKLYN,98.5,199,,,,,3.31701E+11,TRUE
SUCCESS ACADEMY UNION SQUARE-CHARTER SCHOOL,MANHATTAN,98.4,127,,,,,3.10201E+11,TRUE
SUCCESS ACADEMY UPPER WEST,MANHATTAN,97.5,400,,,,,3.10301E+11,TRUE
SUCCESS ACADEMY WILLIAMSBURG-CHARTER SCHOOL,BROOKLYN,98.7,,,,,,3.31301E+11,
SUMMIT SCHOOL (THE),QUEENS,92.8,,,,,,3.42601E+11,
SUNSET PARK AVENUES ELEMENTARY SCHOOL,NEW YORK,97.9,189,http://data.schoolbook.org/school/4246-sunset-park-avenues-elementary-school,15K516,,,,
SUNSET PARK HIGH SCHOOL,BROOKLYN,99.2,1176,http://data.schoolbook.org/school/782-sunset-park-high-school,15K667,,,,
SUNSET PARK PREP,BROOKLYN,100,526,http://data.schoolbook.org/school/785-sunset-park-prep,15K821,,,,
SUSAN E. WAGNER HIGH SCHOOL,STATEN ISLAND,99.4,3142,http://data.schoolbook.org/school/1467-susan-e-wagner-high-school,31R460,,,,
TAG YOUNG SCHOLARS,MANHATTAN,99.4,542,http://data.schoolbook.org/school/188-tag-young-scholars,04M012,,,,
TALENT UNLIMITED HIGH SCHOOL,MANHATTAN,98.6,488,http://data.schoolbook.org/school/116-talent-unlimited-high-school,02M519,,,,
TALMUD TORAH BNEI SHIMON YISROEL,BROOKLYN,91.5,,,,,,3.314E+11,
TALMUD TORAH D RABINA YOEL,BROOKLYN,98.8,,,,,,3.32E+11
TALMUD TORAH DNITRA,BROOKLYN,92.3,,,,,,3.313E+11
TALMUD TORAH OF KASHO,BROOKLYN,93.9,,,,,,3.314E+11
TALMUD TORAH OHEL YOCHANAN,BROOKLYN,95.5,,,,,,3.322E+11
TALMUD TORAH OHR MOSHE,BROOKLYN,97.3,,,,,,3.32E+11
TALMUD TORAH TASHBAR,BROOKLYN,95.2,,,,,,3.314E+11
TALMUD TORAH TOLDOS HILLEL-KRASNA,BROOKLYN,92.4,,,,,,3.314E+11
